Review ID,Username,Rating,Review Text,Date
137e46d3-025a-4d95-a8f9-67f2228e2c8f,Suganda Aja,5,Aplikasi investasi terpercaya banget karena sangat mudah di akses dan di pahami,2025-11-01 11:20:04
537d052a-021c-4c16-b348-9fdbdf32bc79,aulialemananita,5,"Sejak kenal Ajaib, saya jadi rutin investasi tiap bulan, fiturnya lengkap, edukatif, dan bantu saya kelola keuangan dengan lebih cerdas.",2025-11-01 10:19:31
d79a640f-abfb-4621-a65d-529f5bd6555d,reni 123,5,Cocok untuk kalian yang sedang mencari aplikasi saham terpercaya,2025-11-01 10:17:04
09461721-a9f7-43dd-9699-6ef14266120a,Rendy Syahbana,5,Cocok banget buat kalian yang sedang mencari aplikasi investasi yang terpercaya,2025-11-01 10:03:52
e32e6a99-d41b-4ffe-b36b-b60ac4611926,Le Ajah,5,"Untuk aku si pemula, sejauh ini aplikasi Ajaib sih yg paling gampang untuk pembelian saham ataupun crypto, Mau deposit rekening juga mudah bisa pake metode apapun, mau rekening ataupun e-wallet semua bisa. The best lah pokoknya",2025-11-01 09:32:07
31cce13a-961c-4c92-b4a0-aa239c394973,Miowcuy,5,"buat pemula kaya akuu sih buat investasi cocok bangett banyak fitur-fitur yang suport buat pemula kaya aku, disini juga bisa tabung reksadana aman bangtt",2025-11-01 09:04:20
32ced119-5d1d-471a-9c8f-c3998cdd39d0,agus suprapto,5,pembelian reksadana sangat tidak menarik karena membutuhkan proses sampai 3 hari.. apalagi buat kita yang ingin membeli secara berkala contoh pembelian setiap hari(menabung) hrs menunggu proses 3 hari kembali... parah,2025-11-01 07:32:14
0a922909-859b-437f-8afb-cc34bf684928,Dadi Supriyadi (dadi supriyadi emfayer),3,mudah di buat biesnies,2025-11-01 07:28:51
9af2099d-ca3a-4bd3-9dd0-596dd26db8d2,Adiwilaga Biantara,5,"suka banget sama aplikasi ini dengan fitur yang lengkap, edukasi untuk pemula sangat jelas jd sangat friedly untuk user pertama kali ditambah sama sekali ga bikin ribet",2025-11-01 07:16:32
1bb4d4ec-cd43-4a3a-b30d-21e3d6ae15a5,Revagischa fernanda,5,rekomend bgt buat beli saham sma crypto disinii asli membantu bgt,2025-11-01 06:06:35
3dc1e3e2-4907-4554-81a9-11a81c313232,Bayu Pradata,5,"ajaib saham Saya suka banget pakai Ajaib, karena semua jenis investasi bisa diatur di satu aplikasi dengan tampilan yang simpel dan informatif.",2025-11-01 05:50:27
982b7c3f-a65e-4d7f-bf6d-e54a9efba2b8,Mutawakkil billah Mutawakkil,5,Terima kasih,2025-11-01 05:26:03
d3c3bb6b-fa58-4f40-a194-bac4827c476b,Munying,5,yang lagi belajar investasi ini rekomen aplikasi ajaib,2025-11-01 05:21:59
a16f172e-7e2c-478e-afb9-cca365f268aa,TATA Manizzz,5,"Cocok buat investor pemula 👍 Baru pertama kali investasi dan langsung jatuh cinta sama Ajaib. Fiturnya jelas, tutorialnya lengkap, dan tampilannya gak bikin bingung. Deposit dan penarikan juga cepat banget. Pokoknya aplikasi wajib buat belajar investasi dari nol!",2025-11-01 05:18:38
89c806ad-e498-48c5-b2ba-9ae6847f1e65,Noel Barito,5,"Aku baru pertama menggunakan aplikasi ini ternyata sangat simple ,investasi disini sangat aman.",2025-11-01 05:10:49
03c6c5ab-306b-46ec-8e29-b75f1c20d0de,nadjwa Putri,5,"awalnya penasaran dengan aplikasi ini, dan saat kemudian saya Cuba untuk investasi online lwat aplikasi ini, ehh ternyata bikin candu lho , akhirnya sampai saat ini saya msih setia ber saham di aplikasi ini sampai sekarang. memudahkan kan segala nya .",2025-11-01 04:58:57
43dbf1f8-3d2a-4de7-901e-4820210451e5,Seftiatun Azizah,5,aplikasi investasi saham dan investasi Reksadana yang sangat bagus untuk pemula,2025-11-01 04:57:40
8871c03a-ba2d-465c-b4fe-9798bfdd7a2e,Irul Adin,5,investasi terpercaya,2025-11-01 04:55:45
5ac10ada-f826-403e-bc44-a2a66ffc438f,Alisya Putri Amila,5,tanam saham disini menguntungkan sekali..,2025-11-01 04:23:41
21f55b59-2a45-45ad-8715-164a328b689c,Parker Adams,5,"“Tampilan Ajaib Saham simpel banget, cocok untuk siapa saja yang ingin mulai investasi saham.”",2025-11-01 04:06:52
3d60efce-b42d-4628-a346-26ecd7d6c9d9,Amasu Pisan,5,"Investasi di Ajaib bikin saya lebih disiplin dan paham pasar, semua data saham, reksadana, sampai obligasi tersaji lengkap dan akurat.",2025-11-01 04:00:42
efa37d8a-bbe0-4000-ad53-1652cd4ebb9a,Johnny Dixon,5,investasi di ajaib mudah dan aman sekali..,2025-11-01 03:58:28
02344dc5-69b7-477d-8f46-8143aaa7ef67,Arif Hidayat,1,"kenapa saldo saya bisa terpotong walau tidak bertransaksi, diketerangan bahwa bertransaksi saham tapi tidak masuk portofolio, lalu kemana uang nya, otomatis dari sistem atau gimana, soal nya saya tidak pernah bertransaksi",2025-11-01 03:48:28
8758b7df-11c8-4190-ac18-5dd2c39051b1,nadia elara,5,"IPO EMAS ini kayanya gede bgt, prospeknya bagus jangka panjang karena ada konglo. aku udah pesen di Ajaib, semoga dapet. Kalo ada info ipo gitu selalu belinya di Ajaib, yang terdekat katanya ada ipo PANI bersama (PAMA). di Ajaib pasti dapet jatah ipo sih.",2025-11-01 03:43:33
ac614af1-3125-4aae-8ac2-60f4b57f9b27,Ridwanoh 234,5,investasi saham bbca di ajaib sangat mudah dan aman teman-teman,2025-11-01 03:38:03
dcbc2bfa-e8e7-44a4-8c58-67d21d446289,Daffa Abid,5,aplikasi nya sangat bagus sekali saya baru belajar investasi langsung ngerti karna simple,2025-11-01 03:35:40
8e82abf6-d235-4acb-afd3-6e3ff3429b92,El Rooney,5,sukaa banget sama aplikasi ajaib inii cocok buat pemula kaya akuu untuk sahamm dan investasi diaplikasi ini sangat cocok bangett semoga kedepannya bisa lebih baik lagi terima kasih,2025-11-01 03:34:19
58c75f1a-d688-4df1-afb7-a9179e664c61,Paidi Wanjay,5,"aplikasi yang keren dan bagus untuk pemula seperti saya, untuk belajar mengelola investasi jangka pangka dengan tampilan yang simpel serta bisa jual beli saham dengan cepat, pokoknya jangan ragu install aplikasi ajaib saham",2025-11-01 03:25:47
7356fc65-b965-4f24-825d-fb9632bdd0e6,Rani Widiana,5,Aplikasi yang sangat bagus dan Membantu saya dalam menabung dan berdagang Saham BBCA dan BBNI. terima kasih Ajaib.,2025-11-01 03:12:23
8e00ac2e-4728-4cd1-b1cc-ebc2c5d45e8c,Gilang Maulidzin,5,investasi disini sangat terjamin sekalii dan baguss,2025-11-01 03:09:34
993953cf-ba7b-4761-99f9-d4e61f55c17f,Gilang Bagus permana,5,"Sejak pakai Ajaib, investasi jadi kebiasaan baru tiap bulan, fiturnya lengkap banget dan bantu saya atur strategi keuangan dengan mudah.",2025-11-01 03:01:02
525fac65-92e2-4b89-a42f-f499559e59ed,Alok Wina,5,"Ajaib Saham ini worth it banget buat investasi saham, simpel dan gak ribet. BBCA juga ada, jadi makin lengkap deh.",2025-11-01 02:58:57
3d06da3a-2da0-479c-a91c-942549d9c865,Dudu Tutu,2,izin bertanya..kenapa dr 2 hari lalu ketika ketika menghapus watchlist saham selalu gagal/tidak bisa terhapus..dan ketika ingin mengganti watchlist saham baru juga selalu gagal..mohon bantuannya,2025-11-01 02:55:02
b9cc08f8-44c0-4ea3-8679-0d29dfaba380,Zainu Zainu,5,"Saya mulai investasi di Ajaib karena fiturnya lengkap banget, bisa beli saham, reksadana, sampai obligasi, semua dalam satu aplikasi.",2025-11-01 02:37:26
0d84cfe9-3e49-450e-9d94-f387d9f41eca,Imel Nindya,5,"Ajaib jadi aplikasi favorit saya buat investasi, tampilannya simpel, edukasinya jelas, dan semua transaksi saham sampai reksadana terasa aman.",2025-11-01 02:31:41
4bc08b77-67d8-40ae-a22a-c243a794f92f,Juan archanata,1,proses ganti rekening Ama withdrawal juga lama banget. mohon untuk admin nya minimal gercep lah prosesnya lagi butuh duit ini,2025-11-01 02:25:21
b92c4de6-8d48-4d4b-9c8c-09e672d6ab3f,Emma Caldwell,5,aplikasinya canggih ada fitur stock screemer jadinya kita ga perlu ngecek satu2 saham nya.. hebat sihh,2025-11-01 01:59:08
8c49c1ad-2a72-481e-8e62-c485f369ce4b,Caca 24,5,"Saya suka beli obligasi pemerintah di Ajaib, notifikasinya selalu update, jadi gak pernah ketinggalan jadwal penawaran dan pembayarannya.",2025-11-01 01:58:14
add8ac54-e9d9-4d19-b337-ebeb98cbd679,murni yanto,5,aplikasi ajaib saham memberi nilai tambah dengan promo cashback emas,2025-11-01 01:57:54
7b121ea1-9e23-490c-9ed9-746e0e78b4bb,Muhammad Hasbi Maulana,5,Investasi reksadana dana cocok buat pemula banget.,2025-11-01 01:51:37
6d44a9af-7052-40bb-a26e-b92ddbff6a39,Asep Heri,5,"kalo ada info ipo gitu selalu belinya di ajaib, yang terdekat katanya ada ipo Pani bersama (pama). di ajaib pasti dapet jatah ipo sih.",2025-11-01 01:39:05
bbe2a839-fb8b-42a0-a33d-eda75cde43bb,elsya mahrefaa,5,"Ajaib Saham sangat membantu saya memantau saham MDKA IPO dan pani gold. Fitur grafik dan berita pasar juga keren banget, gak kalah sama aplikasi luar negeri.",2025-11-01 01:26:32
f95bb26a-062a-453b-9e17-7e960b2bc459,Oryza Sativa,5,Aplikasi dgn fitur yg lengkap. Investasi saham dan nabung reksadana skrg bisa disatu aplikasi. Mudah digunakan untuk pemula.,2025-11-01 00:51:07
0fb44f56-1789-42e7-8f74-6aae00f2bbcf,aldhynihgenk08,5,"Ajaib Saham benar-benar platform yang luar biasa! Saya sangat antusias dengan potensi IPO emas di masa depan, terutama dengan adanya rencana IPO 2025. Kabar tentang IPO September semakin membuat saya bersemangat.",2025-11-01 00:43:52
c55c44b6-a079-48a1-a2b9-d2a86a772759,Syifa Ardani,5,"Proses beli IPO Saham EMAS di Ajaib sangat mudah dan cepat! Nggak ribet, semua bisa dilakukan langsung dari aplikasi, apalagi buat investor pemula. Notifikasi dan panduan langkah-langkahnya jelas, bikin pengalaman ikut e-IPO jadi lancar banget. Ajaib bener-bener mempermudah akses ke IPO!",2025-11-01 00:12:14
400e4398-b798-4f5e-b685-fca67cc13c64,Fairus Adk,5,josjis,2025-10-31 22:30:37
ef4b39d8-86e3-4df4-8fb1-25fec5d6a9d3,D'green Latern,2,update informasi terbaru dari suatu emiten masih lambat..,2025-10-31 17:56:26
6198d4b9-58ad-4454-8872-4f67ab090216,Jiyadeu Anz,5,"Aplikasi Ajaib Saham bikin investasi makin gampang! Cuma modal kecil udah bisa beli saham, pantau portofolio, dan belajar investasi juga!",2025-10-31 17:12:08
fd2761ea-ea35-4549-9e42-75e0b788b910,Neli Ardianti,5,"suka banget sama ajaib saham ini, IPO EMAS yg menguntungkan, bagus dan sangat aman. jangan ragu download aplikasi ini ya gaes",2025-10-31 15:27:54
47e1ac0f-357e-499a-8cb8-8adf3d7e6488,maghfirotul hasanah,5,"Aplikasi Ajaib sangat user-friendly dan mudah digunakan untuk investasi saham dan reksa dana, cocok untuk pemula. Proses pendaftaran cepat dan modal mulai sangat ringan, hanya Rp1. Fitur seperti price alert dan edukasi investasi sangat membantu.",2025-10-31 15:21:05
7c4c9508-3283-4ca0-8f45-ed937885f2f8,No Name,1,bikin akun saja susah bnget...ribet harus ini harus itu.. kebanyakan sarat kaya mau pinjol saja,2025-10-31 14:51:20
ad7975d0-9cc5-4e76-8f06-a41913c830b4,R GAMING,5,aplikasi yang sangat bagus sekali. sangat rekomendasi bagi saya. cs sopan dan ramah. aplikasinya juga aman,2025-10-31 13:53:29
84707032-0acf-4684-86be-87a7fc8eca5d,Fartiwi,5,"Ajaib Saham mantap! Bisa pantau IPO EMAS dan saham MDKA dengan mudah. Fitur lengkap, transaksi lancar. Cocok buat investor pemula",2025-10-31 13:51:09
e2ecefed-099e-4afc-a085-a2cee42a9865,Rahel Gultom,5,"Ajaib Saham membantu saya yang baru belajar investasi. Tampilan aplikasinya sederhana dan mudah dipahami, cocok buat pemula. Saya bisa pantau pergerakan saham, termasuk info tentang IPO terbaru seperti MDKA dan anak usaha MDKA. Notifikasi harganya juga akurat, jadi lebih cepat ambil keputusan. Sekarang saya rutin pakai aplikasi ini buat cek saham dan belajar analisis pasar.",2025-10-31 13:50:50
9b5d0767-a50b-4ee4-ab5e-a4667b4550fd,darno sarah90,5,"Ajaib Saham bikin trading lebih mudah. Fiturnya lengkap, edukasinya keren, dan cocok banget buat anak muda yang mau mulai investasi dengan modal kecil.",2025-10-31 13:46:37
f79787e2-4b81-45e9-b479-d7443b5f5fab,Nur Iman,5,ipo emas bagus untuk waktu jangka panjang karna udah terbukti selain itu ipo ana usaha MDKA jadi udah aman dan terpercaya Caya.,2025-10-31 13:45:05
153b2b24-38ae-475b-aeee-6db1ca835a6b,Nana Cin,5,"Jangan hanya menabung emas fisik, saatnya punya perusahaan emas! Ambil bagian dalam IPO Emas ini untuk mengamankan portofolio Anda dari inflasi dengan aset komoditas yang teruji. Aplikasi ajaib sangat memudahkan kita untuk berinvestasi.",2025-10-31 13:15:08
7d24f688-c04d-4267-8aa9-192214395805,Adit Pratama,5,"mulai invest saham jd gampang. edukasiny lengkap, tampilanny jg enak diliat. pokokny cocok buat pemula",2025-10-31 13:01:20
ff8dce7c-9a71-4618-9228-35203f2e1f76,haqqi anajili,5,beberapa jenis IPO yang ditampilkan sepertinya prospeknya menjanjikan.. IPO emas terutama.. dan beberapa IPO 2025 juga menjanjikan.. lets go untuk amunisi jangka panjang,2025-10-31 12:54:04
34c9c95b-4d82-4dfe-8a3a-2638e3f71074,Fujiwati Wati,5,"Ajaib Saham menurutku asik banget dipake. Tampilan aplikasinya simple tapi tetap lengkap, jadi gampang banget buat ngerti cara beli atau jual saham. Buat pemula juga aman, karena ada banyak panduan dan info yang bantu banget. Transaksinya cepat, notifnya juga real-time. Pokoknya nyaman dan bikin belajar investasi jadi lebih seruuu hihi",2025-10-31 12:36:19
d23682ff-8d3e-4f58-bdb0-9b51606dafbe,Saya Rifal,1,kenapa pas saya minta penghapusan akun bahkan dari email ga ada respon tolong perbaiki dong,2025-10-31 12:18:53
1b6331c3-d3cd-49e4-a1a5-658ad9d201f4,Azka Mahardika,3,mohon maaf ini kenapa ya sekuritas ini suka sekali tidak bisa dibuka saat waktu sore doang padahal internet kenceng,2025-10-31 11:25:33
9f2c700e-05de-414f-9a1c-ffd2278175a9,Ariz Dealova,4,"setelah diperbarui tampilan daN menu watlis lebih enak...minusnya naik turunnya saham gak terpantau karena dari urutan Top Gainer/Los gak terlihat naik berapa % ,, Semua saham terbaca 0, sekian % ....setelah saya cek 1 / 1 ternyata ada sudah 20% masih kebaca 0,2% 🙃",2025-10-31 11:02:27
8f715b8b-f54f-42a8-a2c2-b6ee4020d30c,Yanto Supriyanto,5,"Ajaib Saham memudahkan investasi online dengan tampilan simpel, edukatif, dan aman. Cocok untuk pemula yang ingin belajar dan mulai investasi saham dari modal kecil.",2025-10-31 10:54:49
15e5c620-3bad-46bf-af03-9ca9e7298945,Jason Sbastian,1,BANGKRUT...ni aplikasi,2025-10-31 10:40:01
ba496cfb-df86-4680-aad5-752d3a957207,dona damaiyanti,2,"kurng transparan tentang fee,, realize profit belum bersih jadi beda angka profit nya karena kebanyakan potongan",2025-10-31 09:49:52
7a61ba05-e318-4893-9696-37b062e1f215,Dimas Adiyatama,1,"PENCAIRAN PROSES KE BANK SANGAT LAMA , LEBIH MENTINGIN PRIBADI DARIPADA CUSTOMERNYA",2025-10-31 09:10:41
75ca87ea-b10a-406e-a7d8-a18870cefde2,Ihsan Setiawan,5,"Aplikasi Ajaib Saham bener-bener membantu banget buat investor pemula kayak aku. Sekarang aku bisa ikutan IPO emas tanpa ribet, tinggal pantau aja dari HP. Informasi yang dikasih juga lengkap, jelas, dan update setiap hari. mantappp bangettt. btww aku baru pertama kali ikut IPO saham MDKA dan ternyata lewat Ajaib Saham prosesnya lancar banget. Gak nyangka sepraktis itu! Ajaib bener-bener bantu banget buat pemula yang mau coba dunia investasi. thankksss",2025-10-31 08:27:11
2831c680-759f-4561-a41f-62832761e4c8,Rulz Aussyie,5,sejauh ini bagus cm masih agak bingung sedikit,2025-10-31 08:22:31
ef642748-236a-42a0-9ec7-a60790f581dc,Yandy Nrhmn,5,"Ajaib Saham itu aplikasi investasi terpercaya. Proses daftar gampang, fitur edukasi jelas, dan banyak pilihan saham menarik buat investasi jangka panjang.",2025-10-31 06:54:52
180d6be8-e4e7-4295-a87a-26992de2ff90,Bastian Maulana,5,anak usaha MDKA Investasi di Reksadana Dan Saham Yang membuat saya sukses makasih ajaib saham😆,2025-10-31 06:48:21
aea72ba8-c6f3-4514-89f0-8215d4438631,napil nabhan,5,"ajaib saham Investasi obligasi di Ajaib bikin saya tenang, risikonya rendah, bunganya rutin cair, dan cocok banget buat tujuan keuangan jangka panjang.",2025-10-31 06:21:00
98daf807-cef2-4a84-95d5-038a217884f6,CandraZzz,1,apk mbutt susah sekali kalo mau pindah rekening dan support sistem nya kek konttrtrlll fee ngga ngotak juga mikir kidss🤣😭😭🗿 saranya cuma satu yaitu costumer service nya tolong lah lebih diutamakan sedikit,2025-10-31 05:46:29
a4fd497c-93c4-480a-899f-b0bd745ac4aa,Btm Rt07,2,akun sudah aktip bisa beli saham .eh pas mau jual ada notif anda tidak bisa melakukan jual beli .kembalikan kepengaturan yang dulu ajaib,2025-10-31 05:39:18
097d0989-2c95-4a71-90b1-26b4889e1f61,Yuddha Purnama,2,akun lama sya ilang,2025-10-31 04:04:10
4694d553-db1d-4622-b561-72e742cfcdd5,WILLIAM PANJAITAN,5,sangat cepat prosesnya,2025-10-31 03:21:10
a9d3d384-96e8-4b65-8a3e-564e0be03949,Michael Zacky Sony Vengeance,2,gua mau beli saham opo pjhb tp harganya masih nol.. gimana ini woy.. stokbit aja udh rilis..,2025-10-31 02:20:51
541216b5-3e93-4bd7-8e8c-5d8e3e67b8b9,sarah wanda,5,"Suka banget sama tampilan Ajaib, bersih, ringan, dan satset banget. Aku pakai buat investasi saham modal kecil, ternyata gampang banget buat pemula. Banyak fitur yang bantu analisa saham, kayak stock screener dan koleksi saham. Sekarang tiap bulan bisa rutin nabung lewat kantong ajaib, cocok buat investasi jangka panjang!",2025-10-31 02:03:40
bbaf7cef-0cf7-4c7f-8d71-8aef6aae150e,Masf Roji,1,"akun saya diretas login pake Oppo kenapa jadi hp Poco, akun pertama hilang beserta duitnya karena ada jebakan bikin akun ulang .",2025-10-31 01:45:09
cf3e4ac5-8779-4159-a831-7a6b315e8b88,Fadli Xavier,5,"Ajaib benar-benar memudahkan investasi dalam satu aplikasi. Mulai dari saham, reksa dana, sampai obligasi bisa dilakukan dengan lancar. Update terbarunya bikin performa makin stabil dan nyaman digunakan.",2025-10-31 01:21:04
34ae964c-fab0-4fdb-998c-80b0b53b4435,fahri Arya Wiguna,1,Tolong dong aplikasi ini buat pengajuan penutupan akun lebih mudah jangan pake lampiran segala kan khawatir data kita di bajak kan dongo gitu,2025-10-30 22:58:49
bd8a0c7d-4f6f-44e0-a556-c4a0c2dee128,Wigaa Cute,5,"order Ipo EMAS di ajaib bisa dapat bonus rdn, Mayan bangett sihh ini rekomenn bgt.. Jangan lupa di Ajaib juga bisa dapat Saham emas gratis lohh",2025-10-30 17:41:41
7664bf91-6cf0-4d68-9e01-62ffd73f2fae,Fabian,1,admin nya mahal banget hampir 10rb,2025-10-30 17:05:08
69e6bcab-70ab-40d7-ba88-0e01453cbf74,Elvia Julisnia,5,"Ajaib Saham aplikasi investasi mudah digunakan, cocok untuk pemula. Bisa beli saham dan reksa dana online, aman diawasi OJK, fitur edukasinya juga lengkap.",2025-10-30 16:53:45
a80e48da-fa28-458d-ad12-50a3bd6cfe0a,Mukti_35,5,bagus banget aplikasi ajaib saham ini bagus banget,2025-10-30 16:49:32
9b69a630-53cd-4f9d-bc8b-246a1faa0a35,Deni Fabian,5,"Obligasi FR saya beli lewat Ajaib, informasinya lengkap dan jelas, proses pembeliannya cepat, hasil investasinya pun stabil tiap bulan.",2025-10-30 14:53:54
6f5124ec-90bb-4404-985d-49e159036ec4,Iwan Ridwan,1,"withdraw lama bgt harus nunggu 24jam , belum lagi pindah dana ke saham as atau crypto lama bgt , cs ga respon juga",2025-10-30 14:45:50
f4cfa806-e079-43e9-b599-d389fd27a2d1,Anisa Damayanti,3,"udh 3 hari belum juga di proses ituh verifikasi,haduhhh lelet amat",2025-10-30 12:58:51
115f27a0-b6f0-42c4-b1ce-c3b986b6de50,Aldeeva Clarisa,5,"ipo EMAS bagus banget prospeknya di Ajaib, ditambah dapet cashback saham EMAS 100rb saham emas lumayan banget",2025-10-30 11:47:59
fd10de7b-e8c3-4152-baa0-5c5d625881a3,Bolang Iyo,5,"buat yang mau cari aplikasi investasi yang oke, ajaib saham ini recommended. sering ada info IPO terbaru, kayak IPO PANI dan IPO EMAS. di ajaib, kita juga bisa belajar tentang saham dan investasi dengan mudah. janlup, daftar ajaib aja dulu, siapa tahu bisa dapet cashback saham EMAS Rp100k!",2025-10-30 11:13:09
10860a89-7262-4cfb-a7c5-556b9313ec90,Heri Zhaf,4,selamat sore team ajaib bisa bantu kasih solusi untuk whiz saya di ajaib kenapa di nonaktip kan yah padahal bulan kmrn masih bisa sekarang malah ga bisa buka qris,2025-10-30 10:59:06
1fa6bac5-4851-4b39-a9cd-9caca5a8ca6b,sfold,5,"aplikasi nya keren nih , bisa pantau langsung saham yang akan ipo di akhir Oktober ini , kayaknya bakal gede dan semoga bisa ikutan",2025-10-30 10:40:03
4f153a00-77ea-49d6-a1ce-79a9052945b8,Yan Chanel,5,"Ajaib Saham itu aplikasi investasi kekinian yang cocok banget buat pemula! Gampang dipakai, tampilannya keren, edukatif, dan bantu banget buat belajar sekaligus cuan dari saham dengan aman.",2025-10-30 10:34:22
2c229c91-ac6f-421d-83a2-c910335fdfca,APB AQUASCAPE,5,download apk ajaib karena ada saham IPO 2025 cukup optimis ikut trading di saham ini soalnya banyak dukungan dari proyek pemerintah. semoga bisa naik dan saya kebagian pas lagi naik sahamnya,2025-10-30 10:17:52
27284467-03d3-43f2-8675-598b6e8c2ec6,kholid akhmad,5,sangat TDK rekomended,2025-10-30 10:02:39
719b5b0b-99e3-4a1c-acfb-20bcb38c1b67,Rima Nuraprilia,5,"Aplikasi Ajaib Saham memudahkan banget buat investasi. Fiturnya lengkap, tampilannya simpel, cocok buat pemula yang mau mulai belajar dan nabung saham dengan aman!",2025-10-30 09:55:34
d386a19a-2d2a-44f1-ac7e-09b207396bf3,Aulia Aja,5,"Aplikasi Ajaib Saham gampang banget dipakai buat belajar investasi, tampilannya simpel dan cocok buat pemula.",2025-10-30 09:48:51
ab6a1f92-161d-4aaa-be1e-512a9eb4a425,Nadita Eleasha Lubis,5,"sukaa bngt sama apk Ajaib padahal baru cobaa eh trnyata daftarnya sangat mudah dan fiturnyaa bnr"" sesimpel ituu, transaksinya juga cepat bngttt. IPO EMAS ini kayanya gede bgt, prospeknya bagus jangka panjang karena ada konglo.",2025-10-30 08:47:47
cedfb817-402d-4279-9c05-c787ac3c5aa3,Ahmad Choirul Cokro,1,"verifikasi sangat lama ujung ujung""nya gagal di tanda tangan doang.. uninstal aplikasi pindah exc lain",2025-10-30 08:17:41
f4cae97a-619b-40da-abce-b5ef4f4999ba,Aril Mesto,5,apk bagus,2025-10-30 08:02:38
bf92ddab-79b4-4cc2-b2ca-c2f23fdfb9fe,M. Dimas Putra,5,"IPO EMAS ini katanya gede banget, prospeknya oke karena di-backup MDKA. Aku udah order di Ajaib, semoga dapet jatahnya 👍🏽",2025-10-30 07:35:05
f1ad5224-1375-43cc-bd51-82628a9ee93e,agung setiadi,1,ajaib makin kesini tambah lemot suka keluar2 sendiri juga,2025-10-30 07:22:23
2713dab7-cee5-4c83-9ace-15a0232807cd,Anjay Anjay,1,aplikasi ampas pencairan dana melebih estimasi dan lamaaa bangett gak rekomen buat inves di sini mending di apk sebelah,2025-10-30 06:54:33
